french,wolof
Le rythme est rapide.,Tëgg mi dafa gaaw.
Il y a des pays où le roi châtrait certains de ses esclaves.,"Am na réew yu, buur dafa daan tàpp yenn ciy jaamam."
Coupe les pétioles et pile les feuilles !,"Daggal gàjjan yi, te dëbb xob yi !"
Le ballon s'est dégonflé.,Bal bi peer na.
L'eau s'infiltre par la proue.,Ci boppu gaal gi la ndox miy duyoo.
L'aveugle ne dirige pas le chemin.,Gumba du jiite aw yoon.
La corde est courte.,Xaabaan bi dafa gàtt.
La fourmi l'a piqué au gland.,Ci ndéeñ li la ko melentaan wi màtt.
As-tu entendu ce tonnerre ?,Dégg nga dënnu boobu ?
Il s'en va cahin-caha.,Mu ngay jayaŋ-jayaŋi di dem.
Deux jours au plus.,"Gën-gaa yàgg, ñaari fan."
Il ne sait plus où il a posé sa canne.,Xamatul fu mu teg tumam.
Il a donné son mouton à crédit à Omar.,Lebal na Omar xaram ma.
La chèvre s'est dégagée de la corde qu'elle avait au cou.,Bëy wi dafa ruggéeku.
Garde le mou pour le couscous.,Dencal xëtër wi ngir cere ji.
Donne la gomme arabique à la lingère !,Joxal fóotkat bi dàkkaande ji !
Les béliers châtrés sont gras la plupart du temps.,Tàppaanga ñaare dafay suur.
Son mouton s'est égaré.,Xaram dafa réer.
C'est cet homme qui eût été bon !,Nit ki baaxkoon la !
"Quant au vautour, c'est sa manière de se poser qui est belle.","Tan, dalinam moo rafet."
L'homme peut-il aller à Rao ?,Góor gi dem Rao ?
Nombre d'Européens ne croient plus en Dieu.,Tubaab yu bare gëmatuñu Yàlla.
Son ami est plus raffiné que lui.,Xaritam bee ko gëna xay.
Il lit la bonne aventure avec des cauris.,Pettaaw lay gisaanee.
Ñuul sciences occultes.,Xam-xam bu.
Casse la noix !,Tojal xoox bi !
Quel Modou ? Ne s'agirait-il pas de Modou Pouye ?,Ci man ?
"J'aurai Banjikoto, le prodige.","Dinaa jàpp Banjikoto, mbàmbulaan gi."
"Quand il a apporté son cahier, il s'est fait gronder par son père.","Ba mu indee kayeem, baayam dafa ko an."
Ta brûlure est-elle guérie ?,Sa lakk-lakk bi wér na ?
Commencer à pleuvoir.,Asamaan sébbi.
Je veux niveler le col.,Dama bëgga yemale baat bi.
C'est sa façon d'agir qui ne me plaît pas.,Ni muy jëfe moo ma neexul.
Cet autre lequel ?,Lenn loolule lan ?
Je ne veux pas est une forme impolie !,Bëgguma du yar !
Il est si charitable qu'il prend en charge tous ceux qui viennent au village.,"Dafa laabir ba ku dikk ci dëkk bi rekk, mu boot ko."
Il l'a répudiée.,Fase na ko.
Mes genoux avaient enflé.,Sama óom yi dañu newwi woon.
C'est un gars rigolo.,Waa ju reetaanlu la.
Tout le monde fut comme affolé d'étonnement.,Ñépp waaru ba ne jomm.
"Mais, c'est tout le monde qui est rentré.","Moom daal, ñépp ñibbisi nañu."
"Le souvenir que je garde de ce temps pourrait être celui passé à bord d'un bateau, entre deux mondes.","Nun daal, dañoo meloon ni ñu caŋ ci biir gaal gu tag diggante ňaari àddina."
Apporte le coutelas à Omar pour qu'il l'affûte !,"Yóbal Omar gobar bi, mu daas ko !"
"Demain, j'irai à Dakar le matin.","Ëllëg, dinaa xéy Ndakaaru."
De toute façon.,Ak nu mu mëna deme.
Au revoir,Mangi dem
"Certains soirs, avant la pluie, ils étaient une armée.",Su xiinaan bay waaj a taw lañ daan gën a ràkkaaju.
"Va attiser le foyer, il va être midi !","Demal ronqi taal bi, léegi midi jot !"
"Là-bas, c'est vers l'Ouest qu'on se tourne quand on prie.","Foofa, sowwu lañuy jàkkaar-lu bu ñuy julli."
Il les bluffe.,Dafa leen di fóoxal.
Ce n'est pas parce que j'aime la sauce que j'irai me renverser une marmite chaude sur la tête.,Bëggum ñeex duma taxa dëppoo cin lu tàng.
Je reste ici jusqu'à ce qu'il vienne !,Maa ŋgi fi ba mu ñëw !
Que de moustiques dans la maison !,Ndaw i yoo ci kër gi !
Tu connais cet enfant-ci ?,Xam ŋga xale bii ?
"À ses côtés, mon père et ma mère sont debout, vêtus d'habits fatigués et empoussiérés par la route, ma mère avec sa longue jupe et ses souliers de marche, mon père avec une chemise aux manches roulées et son pantalon kaki trop large, trop court, serré par une ceinture qui ressemble à une ficelle.","Samay way-jur a ngi taxaw ci wetam ak seeni yére yu ràpp te pënde. Sama yaay ngi sol sipp bu gudd ak i dàll yu ñeme àll bi, Baay simis bu mu wag ak tubéy ju yaatu, gàtt lool ba noppi, nag, geetarook geño guy nirook buum."
Il ne faut surtout pas faire ça.,Ëpp naa def.
C'est qu'il déteste l'impolitesse.,Dafa bañ rewande.
Emmène ton cheval chez le vétérinaire pour qu'on soigne la plaie qu'il a au dos !,Yóbbul sa fas wi weterineer ñu faj jamar bi !
"C'est ici que tu fais le fanfaron ; quand tu vas à l'école, on te frappe jusqu'à ce que tu pleures.","Fii ngay tiitaroo ; boo demee ekool, ñu wàkk la ba ngay jooy."
J'ai acheté du lait en poudre.,Bolu meew laa jénd.
Il n'y a jamais eu pareille réception ici.,"Bernde bu mel nii, mësu fee am."
"Chérie, qu'est-ce qui te déplaît ? Chérie oh, dis-le-moi !","Séeri, lu la naqadi ? Séeree, wax ma ko !"
"Je t'avais envoyé un messager, tu n'étais pas là.","Yónnee woon naa la ndaw, nekkuloo fa woon."
"Nous laissons la nappe du puits se reconstituer, alors à l'aube nous remplissons les canaris.",Danuy nasal teen bi ci guddi gi bu ko defee njël nu root ndaa yi.
C'est à ce numéro que vous nous joindrez.,Nimero bii ngeen di jokkoo ak ñun.
"Le pied et le serpent sont tous les deux par terre, ils finiront bien par se rencontrer.","Tànk ci suuf, jaan ci suuf, fu ñu jaar daje."
C'est là-bas.,Fee la.
Il n'y a plus aucun bénéfice dans le commerce.,Njaay mi amatul benn ngañaay.
Venez !,Kaayleen !
Je t'aimes,Begg naa la
C'est à Kaolack qu'on l'a baptisé.,Kawlax lañu ko ngéntee.
Un ami à moi !,Sama aw xarit !
Élargis l'encolure !,Yàkkil baat bi !
Aère la chambre !,Afalal néeg bi !
Attends-moi au débarcadère de « Père Sogui ».,Xaar ma ca teeru Baay Sóogi ».
C'est contre toi qu'ils manigancent ; tu ferais mieux de prendre tes dispositions.,Yow lañuy fexeel ; boo yeboo jóg.
De beaux yeux !,Ay bët yu rafet !
Il n'a jamais entrepris de guerre sainte.,Mësul jiyaar.
La paie est dans deux jours.,"Peyoor bi, feek ñaari fan la."
"Si tu ne sais plus où tu te rends, tu retournes d'où tu viens.","Boo xamatul fi nga jëm, nga dellu fi nga jóge."
Cette dame est aussi méchante que rabougrie.,"Ndaw soosu, ni mu warasoo la soxore."
Mais personne ne nous accompagnait.,Li wóor ba wóor moo di ne nuni neen la woon keroog jooju.
"Tu tamiseras la farine. Ass. tànn, xent, yaag, segg, tame.",Nanga lay sunguf si.
Un seul est arrivé,Menn doon na ñëw
Il a tué une lionne.,Ray na gaynde gu jigéen.
Maintenant on ne porte plus de nguuka.,Léegi takkatuñu nguuka.
"Des paroles sèches, ce n'est pas courtois.",Wax ju gàtt bokkul ci yar.
Ça vaut la peine de voir Astou attiser.,Xambinu Astu jar na seetaan.
Ne te laisse pas entraîner par le délice du riz.,Bul topp neexaayu ceeb bi.
"Je viendrai, s'il plaît à Dieu !","Dinaa ñów, insàllaa !"
Qu'est-ce qui t'a égratigné ?,Lu la xosi ?
Pose le sac sur la croupe !,Tegal saaku bi ci donk bi !
Ils ont un grand protecteur mystique.,Kumax gu mag lañu am.
Elle ne doit pas jeûner : elle est enceinte.,"Warul woor, dafa ëmb."
Fais davantage de boulettes.,Yokkal dank yi.
Il y a des Juifs dans la ville.,Am na ay Yawut ci dëkk bi.
Prends celui-là en entier !,Fabal benn boobu bépp !
C'est l'intimité qui engendre la nostalgie.,Miineel a waral nammeel.
Je veux que tu partes et aussi que tu te taises !,Bëgg naa ŋga dem te it ŋga noppi !
Achète une bassine pour faire la lessive.,Jéndal paan booy fóote.
"Cette branche, tu dois l'arracher de peur qu'elle ne blesse quelqu'un.","Banqaas bii, war nga koo fàq bala mu fiy gaañ nit."
La lanière de ma sandale est cassée.,Sama waruw carax dafa dagg.
Je suis convaincu que les totaux sont tout ce dont j'ai besoin pour comprendre cela.,Wóor na ma ni lim yi yépp rek laa soxla ngir xam loolu.
Tu as dit cela.,La ŋga wax la.
Verse l'eau de la lessive.,Tuural pótit mi.
Notre ballon est coincé sur le toit du bâtiment.,Sunu bal dafa tag ci kow taax mi.
Attends que le crépuscule soit passé !,Xaaral ba marax mi weesu !
Elle intervertit les habits des filles et ceux des garçons.,Mu weccee yérey janq ja ak yu waxambaane ya.
"Il passe plusieurs jours au fort d'In Guezzam, à la frontière des possessions françaises au Sahara.","Toog nay fan ca tatawu In Gesam, ca digub moomeelu Tubaab yi."
C'est le toussement qui le réveille.,Sëqët see koy yee.
"Et pourtant, je l'ai vu","Moontin dey, gis naa ka"
"Je lui ai révélé mon identité, il s'est jeté sur moi, et a dit qu'il allait m'héberger.","Dama ko feeñu, mu song ma, ne dafa may dalal këram."
"Plutôt que de polémiquer sur l'existence d'une hernie scrotale, il faut défaire le pantalon.",Werante xuuxaan : tekki tubay.
Les chiens le prirent en chasse.,Xaj ya ne ko dann.
Ne coupe pas le pédoncule de la mangue !,Bul dagg gajanu màngo bi !
Homme de courage n'abonde pas paroles.,Jambaar du bare wax.
Je n'ai qu'un désir : être préservé de toi.,Dama seewa mucc ci yow.
"Je l'ai trouvé dans la cour, il faisait'kof-kof'.","Maa ngi ko fekk ci ëtt bi, mu naan kof-kof."
Va bercer bébé afin qu'il s'endorme.,"Demal aayoo bebbe, mu nelaw."
"Ne gratte pas ta plaie, elle est en voie de guérison.","Bul wokk sa góom bi, dafay wérsi."
Quand iras-tu présenter tes condoléances à Omar pour son grand frère décédé ?,Kañ ngay dem jaal Omar magam ?
Ce n'est pas complet.,Dafa tóol.
"C'est l'homme qui a soutenu qu'il est sain d'esprit, peut-être !","Góor gee ni nit la, soo demee !"
Le projectile pénétra avec force dans la tête du lion.,Sox ba ne saraax ca boppub gaynde ga.
Qu'il ne parte pas,Bu ñu dem
Il suit une antilope-cheval.,Ag kooba lay topp.
Tu es parti,Dem ŋga
"Ainsi, ma mère n'a pu te voir","Ba nag, sama yaay fafu la gis"
Il nasille.,Dafa nos.
Comment ?,Naan ?
"Il est devenu fou ; il est tout nu, debout au beau milieu de la rue.","Dof na ; mu ngi ne duŋŋ, taxaw ci diggu mbedd mi."
Ça fera deux kilomètres au plus.,"Gën-gaa sore, ñaari kilomet lay doon."
Il te guérira en trois jours.,Dina la wéral ci ñetti fan.
Cette façon de l'éduquer le rendra indiscipliné.,Nii nga koy yare dina ko ayibal.
"C'est un innocent, il le refera à l'avenir.",Muumin rekk la ; suba dina ko defaat.
Elle a des jumeaux.,Dafa am ay séex.
C'est un petit enfant.,Gone gu ndaw la.
Je ne peux plus enfiler d'aiguille.,Manatuma nas puso.
Bouche la bouteille d'eau de Cologne avant que le parfum ne s'évente.,Saañal butéelu latkoloñ bi bala xet giy naaw.
C'est situé au sud.,Tànk la féete.
Il est sourd.,Dafa tëx.
C'était un grand commerçant ; c'est la mauvaise influence de la parole qui l'a mis en faillite.,Jula bu mag la woon ; cat a ko daaneel.
Tout propos énoncé a un destinataire.,Wax ju jib rekk am na borom.
Fais-moi de la place pour m'asseoir !,"Xéjal ma, ma toog !"
D'où viennent-ils ?,Fu ñu jóge ?
Tu n'as pas encore cuvé ton ivresse ?,Sa màndite reesagul ?
"Quand on accompagne une dépouille mortelle, on ne va pas plus loin que le cimetière.",Gungeb néew du weesu armeel ya.
Il a fini de faire ses pratiques de sorcellerie.,Def na ay déebaadéebam ba-noppi.
Ña il y a un pays où l'on engraisse les femmes.,"Am na réew mu, dañuy mbellax jigéen."
Mon père était un excellent cultivateur.,Sama baay ab ndàndi la woon.
Masse-lui la croupe !,Dàmpal ko ndunqurunq gi !
Ils picorent les grains de mil.,Xaru pepp yi lañuy for.
Que vas-tu donner comme explication quand ton père viendra ?,Lan ngay lay bu sa baay dikkee ?
Va te dévêtir et viens travailler !,Demal futtiku te ñów liggéey !
"Quand tu vas atteler, n'oublie pas le coussin.","Booy takk, bul fàtte laltaay li."
Connais-tu ton adversaire ?,Ndax xam nga sa nattangoo bi ?
Verse le foin dans l'auge !,Sottil ngooñ mi ci gaal gi !
Tu n'as pas encore payé ton amende.,Feyaguloo sa alamaan bi.
"S'il n'y a pas de charbon, vous ne dînerez pas aujourd'hui.","Su këriñ amul, dingeen fande tey."
"Ni même en regardant les photos qu'il a prises pendant les premières années, à son arrivée en Afrique.",Jàngewuma ko it ci nataal yi mu fa jël ca at yu njëkk ya.
C'est un petit de varan de terre que le piège a pris.,Aw xosi la fiir gi jàpp.
Ton feu est bien pris ; viens commencer.,Sa taal bi bërëx na ; kaay tàmbali.
L'eau coule de nouveau.,Ndox maa ngiy walaat.
Apporte-moi le réchaud à gaz !,Indil ma gaas bi !
Que Dieu me préserve de l'homme mal intentionné !,Yal na ma Yàlla musal ci borom xel mu ñaaw !
"Viens, nous allons faire la course.","Kaay, ñu rawante."
Les nombreuses pattes du mille-pattes n'en font pas la plus rapide des créatures.,Bare tànk taxul jalaal gëna gaaw ci mbindéef yi.
Il est midi passé depuis longtemps.,Midi wees na bu yàgg.
Nous nous sommes promenés jusqu'à l'embouchure.,Doxantu nañu ba ca bël ba.
Là où tu es,Ci foofu ŋga taxaw
Les rayons du soleil pénètrent dans la chambre.,Ceeñeer yaa ngiy dugg ci néeg bi.
Passe-moi le couteau pour que je pèle le manioc !,"Jottali ma paaka bi, ma xolli ñàmbi ji !"
J'ai vu Monsieur Moussa.,Gis naa góor gi Musaa.
Un besoin ponctuel qui se manifeste.,"Soxla su ne këtt, ne jonn."
"Une grand-mère avec ses contes, un grand-père avec sa voix chantante de Mauricien, des camarades de jeu, de classe, tout cela s'était glacé tels des jouets qu'on enferme dans une malle, telles les peurs qu'on laisse au fond des placards.","Xanaa léeg-léeg rekk nuy janeer, di déggaat sama baatu maam ju jigéen ak i léebam. Am nay bés it, sama maam ju góor a may ganeseek baatam bu neex ba, baatu doomu réewum Móris. Su weesoo ñaar ñoonu, samay maas xanaa, ña ma doon àndal di dem lekool mbaa di fo. Waaye loolu lépp dafa mujjee dee, mel niy fowukaay yu ñu tëj ci waxande, fàtte leen fa ba ñu pënde. Ak it mbóoti njaboot gi, li kenn ñemewul a tudd."
L'un des hommes est venu.,Nit kenn ki ñëw na.
Ils ont commencé prématurément les travaux champêtres.,Dañu ñàkki.
Ces bâtons sont plus grands les uns que les autres.,Bant yii dañu sutante.
Ce sont les ressortissants du Baol qui détiennent le commerce.,Bawol-bawol yee yore njaay mi.
"Quand j'ai appris ta venue, cela m'a fait plaisir.","Ba ma yégee sa dikk, dama ci am bànneex."
"L'instant même où elle entra, les femmes poussèrent des youyous.","Dafa dugg rekk, jigéen ña sarxolle."
Il y avait un Ficus vogelii à l'entrée de leur maison.,Amoon na ag dóobali ci seen buntu kër.
Ma règle est cassée.,Sama reegal dafa damm.
Est-ce que tu n'as pas vu l'arc-en-ciel ? Il ne pleuvra plus.,Xanaa gisuloo xon gi ? Dootul taw.
Je n'en ai aucun souvenir.,Loolu génn na ci sama xel.
Je croyais que l'homme était mûr et que la femme était saine d'esprit !,Defewoon naa góor gi mag la te ndaw si nit la !
J'y ai trouvé un individu étrange.,Waa ju doy-waar laa fa fekk.
Attends que le policier le constate !,Xaaral ba alkaati bi gis ko !
J'ai donné un exemple.,Joxe naa niral.
"Quant à son riz, il traînera ici car il n'est pas délicieux.",Ceebam bi kat dina fi lamb nde neexul.
"Et d'ailleurs, si tu ne fuis pas, il prennent tes biens et te tuent.","Te sax, boo dawul, ñu nangu sa alal, faat la."
Ce qui te surprend prend le dessus sur toi.,"Lu la bett, mën la."
C'est moi qui l'ai converti à l'islam.,Maa ko tuubal ci lislaam.
Le gars est arrivé un peu en retard.,Góor gi egg na wanté tardé na tuuti.
Qu'est-ce qui te prend ?,Lu la dal ?
"Dans leur culture, on leur excise le clitoris.","Ci seen aada, dañu leen di daggal seen coppret."
C'est ici le tournant dont il parlait.,Fileey jàddukaay bi mu doon wax.
"Mais, nul ne lui a prêté oreille.","Wande nag, kenn dégluwu ka."
Les ordres de la kommandantur sont sans appel : tous ceux qui ne sont pas résidents permanents en Bretagne doivent vider les lieux.,"Dogal bu leer la kilifay làrmeb Almaañ jël : képp ku dëkkul Bërëtaañ, danga faa war a génn."
Ils récitent intégralement le Coran.,Dañuy wàcce Kaamil.
Ils ont tiré au sort ma tunique.,Dañu kas-kas sama mbubb.
Qu'as-tu à marcher à pas de loup comme un voleur ?,Looy yoot ni sàcc ?
Je n'irai pas à Gorée.,Duma dem Gore.
"Le colostrum est une bonne chose pour l'enfant, il doit le téter.","Lërén bi lu baax la ci liir bi, dafa ko wara nàmp."
Te curer les dents ne te les rendra pas blanches.,Soccu du weexal sa bëñ yi.
On doit leur enseigner l'histoire.,War nañu leen jàngal démb.
"Celui-là, c'est mon oncle maternel.","Kooku, sama nijaay la."
Vos talismans n'auront pas d'effet sur lui.,Seen laar yi duñu ko jàpp.
Je viens des USA.,Maa ngi joghe les USA.
"Si le vautour était honnête, quand on coupe de l'herbe pour l'âne, il devrait en couper la plus grosse gerbe.","Su tan gore woon, bu ñuy gubal mbaa mu ëpp ca aw say."
Il s'est plaint de ton absence.,Tawat na sa ñàkka teew.
Ma tante paternelle chiquait du tabac.,Sama bàjjen dafa daan fóon.
"Sur cette photo ci cependant, il y a un panier. La plupart des fois où on le voit, cependant, c'est sur les femmes quand il rentre du marché car c'est ça qu'elles prennent et mettent environ tout ce qu'elles achètent, par exemple ce qu'elles utilisent si elles veulent cuisiner.","Nataal bii nag moom benn pañe la. Lu ëpp liñ kay gis nag ci jeeg yi lay doon bu ñuy jóge marché ndax ci moom lañii jël, Aa daldi ciy def daanaka lépp luñ jënd lu ci mel ni ñoom lu ñi yittéwoo su ñu bëggee togg."
Se défaire de ses relations.,Fecci kóllëre.
Rien ne s'est égaré.,Lëf lenn réerul.
"Eux, je ne leur écrirai pas.","Ñoom, duma leen bind."
"Et sur une plage, où viennent mourir les vagues du sillage, deux enfants indiens me regardent, un petit garçon de six ans environ et sa sœur à peine plus âgée, tous deux ont le ventre distendu par la parasitose, leurs cheveux très noirs coupés « au bol » au ras des sourcils, comme moi à leur âge.","Waaye li ma ëppal solo ci nataal bi, mooy ñaari doomi Eend yi taxaw ci tefes gi, ni ma jàkk. Gone gu góor ak gone gu jigéen, ñu war a am juróom-benni at ak seeni biiri-taññ yu dëll, ak seeni karaw yu ñuul kukk. Mag ak rakk, soo demee."
