french,wolof
Je n'ai pas du tout traité avec les U2.,Jënfandikoo wuma dara ak U2 yi.
Bientôt le printemps est fini.,Léegi cooron li weesu.
Tu dois le manger pendant qu'il est tout frais.,Ci bees-bees bi nga ko wara lekk.
Où est ta voiture ?,Ana sa woto ?
Ta soupe est extrêmement fade.,Sa supp bi dafa lewet domm.
Va te cacher !,Demal nëbbu !
Accroche-toi au coin de selle !,Jafandul ci bëñ-teg gi !
Il ne t'avait pas vu,Gisu la woon
Tu vas poireauter ici.,"Dinga fi noor, nawet fi."
Diouf est le plus beau des noms de famille.,Juuf a dàq ci sant yi.
Il a vu mes autres amis !,Gis na sama xarit yeneen yooyuu !
Je ne veux pas l'aile.,Bëgguma laaf mi.
Vivre d'une seule nourriture entraîne une carence de vitamines.,"Dëkke wenn ñam, dafay indi tumuraankeg ferñent."
Un aveugle a le temps d'autre chose qui n'est pas d'enfiler des aiguilles.,Gumba tal na leneen lu dul nas i puso.
"Aujourd'hui, mon mal de tête est allégé ; hier ça faisait très mal.","Tey kay, sama bopp bi féex na ; démb dafa doon metti bu baax."
"Ça, c'est le bouquet !",Fii la raay bi téene !
"Dès qu'il y monta, le banc fit crac !",Dafa yéeg rekk baŋ ba ne tàllit !
Il est parti en début d'après-midi.,Ca tisbaar la dem.
Sors !,Génnal !
J'ai failli perdre mes esprits à cause de ton chien.,Xaw naa saalit ndax sa xaj bi.
Il m'a servi mais il ne m'a versé qu'un fond de verre.,Xellil na ma waaye dafa maa xiinal rekk.
Qqch qui contribue à instituer la protection.,Lu jëm ci saxal kaaraa-nge.
C'est cet autre cheval là-bas qui est bon !,Fas weneen wale moo baax !
C'est l'air qui te dessèche les lèvres.,Ngelaw li mooy wowal sa tuñ yi.
Il ne fait que bluffer.,Dafay naxaate rekk.
Il a été piqué par un scorpion noir adulte.,Jankalaar a ko fett.
J'ai aperçu un mouton.,Séen naa am xar.
Juif.,Naaru Yawut.
"Qu'est-ce, qui est la cause ?",Lu waral ?
Un homme vertueux a disparu !,Góor gu baax réer na !
S'il part,Su demee
"Il est là, peut-être !","Mi ŋgi fi, soo demee !"
C'est lui qui a composé le chant.,Moo fent woy wi.
Comme elle est laide !,Aka ñaaw !
C'est toi qu'il a montré du doigt.,Yow la joxoñ.
"Aux jeux de lutte des singes, quiconque se lève tombe ; c'est fait pour les singes.","Làmbu golo, ku jóg, daanu ; golo yaa ko moom."
"Aussi vieux que soit un djinn, il lui restera toujours une grimace qui affolerait un enfant.","Lu jinne màgget, màgget, dese ŋeleju bu mu jommale gone."
Mon épouse est allée au marché.,Sama jabar dafa dem marse.
Cette jeune femme est stérile.,Ndaw soosu dafa jermel.
Elle a préparé du couscous avec une sauce aux feuilles.,Cereek mbuum la togg.
Chacun doit connaître le règlement.,Ku nekk war naa xam reegalmaa bi.
Le fait d'être emmitouflé n'est pas ce qu'il y a de mieux par cette chaleur.,Laxasaay bi du li gën ci tàngoor wi.
Une promesse est une dette.,"Dig, bor la."
"Cette année, le pèlerinage à La Mecque n'a pas été pénible.","Ren, aj gi mettiwuloon."
L'homme ne cultivera pas,Góor gi du bày
"Il ne cherche pas à t'épouser, il veut coucher avec toi.","Wutu laa takk, dafa la bëgga tëdde."
Dis-lui de laisser mijoter quelque temps encore !,Ne ko mu baaral ba ca kanam !
J'ai entrevu Omar au mariage de Marième.,Xelmati naa Omar ca takku Mareem.
Il a plongé le bracelet dans l'acide.,Sóob na lam bi ci ësib bi.
Fais attention de ne pas mettre les pieds sur les excréments.,Moytula joggi baji yi.
"Prends la queue, donne-moi la darne.","Jélal geen gi, jox ma tëll bi."
"Ce qui me plaisait en grand-père, c'est qu'il nous disait des contes et nous posait des devinettes.","Li ma neexoon ci maam, mooy : dafa nu daan léebal, di nu cax."
C'est avec un piquant de porc-épic que je défais mes tresses.,Dëgu saaw laay firikoo.
"J'ai aperçu une chose, une portion.",Séen naa as lëf.
La plus haute glorification est de croire.,Màggal bi gëna kowe mooy gëm.
C'est le chef de la maison.,Mooy kilifag kër gi.
J'ai vu la maison de son ami.,Gis naa kër xaritam.
Mets la viande dans le réfrigérateur !,Defal yàpp wi ci firsideer bi !
C'est le dromadaire qui blatère qui l'a effrayé.,Gëléem giy bëmb a ko tiital.
Le pied qui ne reste pas tranquille marchera sur des excréments.,"Tànk bu yemul, dëgg day."
Ce fut un homme !,Nit la woon !
Les cerises de là-bas ne ressemblent pas à celles d'ici.,Sëriisi foofa niroowul ak yu fii.
"Maintenant, il y a un pont.","Léegi, am na pom."
"Ça, c'est une bonne idée.","Loolu de, mébét bu baax la."
Tu as vu tes autres amis ?,Gis ŋga sa xarit yeneen yi ?
Les enfants se sont arraché le riz.,Xale yi dañu giiroo ceeb bi.
"Rien n'en est la cause, si ce n'est l'impolitesse.","Dara waralu ko, lu dul reewaande."
Oui à l'intérieur !,Waaw ci bir !
Tu as failli m'arracher les yeux.,Xaw nga maa luqi.
Je le jure par la ceinture de mon père.,Giñ naa ko ci sama geñog baay.
C'était quand l'Irak était en guerre avec le Koweit.,Ba Irak di xare ak Kowet la woon.
Garde le quasi pour Omar.,Dencalal Omar calgeen bi.
Celui à qui Dieu lance une flèche ne pourra pas la parer.,"Ku Yàlla sànni fitt, doo ko mëna fegu."
Ramasse le crottin de cheval et mets-le dans le champ.,"Anal neefare ji, def ko ci tool bi."
Il habite du côté de la berge du fleuve.,Mu nga dëkke ca tàkkal dex ga.
Dis-lui d'emmener le cheval au puits pour l'abreuver !,Ne ko mu yóbbu fas wa ca teen ba nàndal ko !
C'est au pied du canari qu'il a trouvé les serpenteaux.,Ci taatu ndaa li la fekk ngoolool yi.
Mon domestique est guinéen.,Sama booy waa Gine la.
"Viens pour Moussa, lamane de ce pays !",Ñëwël ndax Musaa lamaanu réew mi !
"Si tu ne me payes pas, je porterai plainte contre toi à la police.","Soo ma feyulee, dinaa la kalaame polis."
"Les aigreurs d'estomac dont il se plaint depuis ce matin, c'est la gourmandise qui les lui a values.","Xérñéññ gi muy jooytu ca suba ba tey, bëgg-lekk a ko ko yóbbe."
Réchauffe le riz.,Tàngalal ceeb bi.
Il y a des champignons non comestibles.,Am na ay mbaaru-mbott yu ñu dul lekk.
"Il s'en va, le chapeau de côté.","Mu nga tagal mbaxanaam, di dem."
Où es-tu ?,Àna ŋga ?
C'est Omar qui veille sur la maison.,Omar ay saytu kër gi.
C'est celui-ci que je mettrai comme entrait au côté ouest.,Bii laay def laañaan-gàmbi.
"Il heurta une termitière, boum ! et il mourut.","Mu ni guŋ ci benn jànj, daldi dee."
L'eau est arrivée jusqu'à ma cheville.,Ndox mi agsi na ba ci sama wuq wi.
La faim peut pousser quelqu'un à voler.,Xiif mën naa dugal nit ci sàcc.
Prends l'enfant soigneusement et va le coucher !,"Meebal gone gi, tërali ko !"
Je te cède ma part.,Baal naa la sama wàll.
Bravo !,Waaw-góor !
Aide l'aveugle à traverser !,Jàlleel silmaxa si !
Il a fait beaucoup de bruit ici avant de s'en aller.,Lëmbe na fii yépp sooga dem.
Il mange du manioc bouilli.,Ngàdd lay lekk.
Il a vu tous tes amis !,Gis na sa xarit yépp !
Les femmes mariées et les jeunes filles viendront,Jéeg yi ak jaŋx yi it dañu ñëw
Tu te rappelles son amour ?,Gis ŋga coroom la woon ?
Voila l'homme !,Góor gi mi ŋgi !
C'est un enfant mais il est grand.,"Xale la, dafa am-yeel rekk."
Ce sont les racines qui ont lézardé le mur.,Reen yee xar miir bi.
"Si le semis est dense, cela empêche une croissance normale.",Déj bi dafay tax duñu màgg ni mu ware.
Mets un petit supplément.,Wes ko.
"Moi vraiment ce que j'ai aperçu, malheur ! Un fleuve qui s'assèche soudain.","Man de li ma séen, aaxajala ! dex gu mag, jékki jékki rekk déy."
Le melon est une plante rampante.,Xaal dafay law.
Il est venu hier et aujourd'hui.,Tay ag demb yépp ñëw na.
En quel honneur se met-il en tenue de fête ?,Lu mu xewle bay tuwaaletu ?
Attends qu'il refasse surface !,Xaaral ba mu nukki !
Ceux qui sont à l'intérieur.,Ñi nekk ci biir.
Ce que tu portes n'est pas décent pour prier.,Li nga sol julliwul.
Il l'a traduit en justice.,Dafa ko yóbbu ci yoon.
L'homme qui allait partir,Góor gi doon dem
Lait en poudre.,Sungufu meew.
"Ceci est une forêt habitée. Il y a beaucoup d'arbres ici. Il y a un lit ici même. Il y a une sorte de tente là-bas. Il y a beaucoup d'arbres qui l'entourent. Ici, assurément, c'est une forêt.","Waaw lii de ab àll la, àll bi dañ koo xayma, am na ay garab yu bari yu fi nekk. Am na ab lal bu nekk fii nii. Am na ag xayma gu nekk nale. Am na ay garab yu ko wër yu bari. Fii de moom ab àll la moom."
"Il avait dit qu'il n'avait pas faim, mais il a mangé au point de racler le fond du plat.","Dafa noon xiiful, waaye lekk na ba ñedd ndab li."
Je préfère un jeu nul à un jeu où je perdrais tous mes pions.,"Kàngamloo ma gënal ku ma dàq, yóbbu ma nduluñ."
Tu veux l'accaparer.,Danga ko bëgga wéetoo.
Je ne peux pas aller avec lui parce qu'il marche vite.,Mënuma ànd ak moom ndax dafay waaxu.
Je ne le sais pas,Xamu mako
Jésus a ressuscité quelqu'un qui était mort.,Yéesu dundalaat na ku dee woon.
"Le revenant, où étais-tu ?"," Ndem-si-Yàlla ji, foo nekkoon ?"
Je ne sais pas comment on fait un bain de purification.,Xamuma nu ñuy defe sangu-set.
"J'ai eu beau essayer, ça m'a totalement résisté.","Jéem naa jéem, mu të ma ticc."
"Ne secoue pas tes mains ici, tu vas me mouiller.","Bul wiccax say loxo fii, danga may tooyal."
Êtes-vous au courant de la nouvelle qui court la ville ?,Yég ngeen xew-xew bi ci dëkk bi ?
C'est la pluie qui nous retient ici.,Taw bee nu fi téye.
"Après être restée longtemps à la cour du roi, elle se fit une raison et redevint comme elle était.","Ba mu nekkee lu yàgg ca kër buur, mu ni xuléet, delluwaat na mu meloon."
"De toute la gent ailée, seul le perroquet sait imiter la parole de l'homme.","Naawtan yépp, coy rekk a ci mëna roy waxu nit."
Tu honoreras tes parents.,Nanga teral say waa-jur.
Ils feignirent de pleurer.,"Ñuy jooy, di jinikal."
"Moi, en ce qui me concerne, je n'irai pas car il ne m'a pas invité.","Man kat duma dem, nde woowu ma."
Mon champ est envahi par la mauvaise herbe car j'étais en voyage.,Sama tool dafa booy ndax dama tukki woon.
On a abattu le baobab qui se trouvait au milieu de la route.,Gor nañu guy gi nekkoon ci diggu yoon wi.
"Ce que j'ai en face de moi, sur la photo, c'est une carafe. Une carafe en verre dans la quelle tu peut préparer tes jus. Celle-ci on dirait aussi que c'est du jus qu'on y a mis ; c'est une carafe en verre avec un couvercle noir. L'anse est de couleur noire. Ce qu'on y a mis aussi on dirait que c'est jaune, mais pas trop. Là où on l'a posé est complètement blanche.","Li may jàkkarlool ci nataal bi nag moom benn karaaf la. Muy karaafu weer boo xamente ne mën nga ci def say'jus'. Bii mel na ne tamit ab jus lañ ci def mu nekk karaafu weer ak kubéer gu ñuul, jàppukaay bi daldi doon jàppukaay bu ñuul. Liñ ci def itam wirgo wi dafa xaw a soon waaye taxu ko soon noonu. Waaw fiñ ko teg daldi weex tàll."
Tu lui élimineras les poux de la tête.,Nanga ko lugatal boppam bi.
C'est à cause des lourdes boucles d'oreilles que pendent les lobes de leurs oreilles.,Jaaro yu diis yee tax seen laban yi di lang.
"Si tu fais la grande gueule avec moi, tu vas voir.","Soo may jaay daŋ-ŋaam, dinga gis."
La végétation est luxuriante ; le paysage est beau.,Gàncax gi naat na.àll baa ngi rafet.
C'est unique.,Benn la.
Connais-tu la profondeur du puits ?,Ndax xam nga xóotaayu teen bi ?
"Mais, les enfants sont toute-fois méchants.","Wande it, xale yi dañu soxor."
Ne dévoile pas son secret !,Bul xàwwi suturaam !
"Quand l'enfant sera plus grand, tu le lui remettras.","Bu xale bi nee jiŋeet, nga jox ko ko."
Ne découvre pas le couscous.,Bul muri cere ji.
Je grille les arachides sous la cendre.,Damay pëtëm gerte gi.
Omar a mis Khadi enceinte.,Omar ëmbal na Xadi.
"Quand quelqu'un ne sait pas se limiter, on le rappelle à l'ordre.","Ku xamul suur naa, dangay téye ca loxo ba."
Le voilà.,Mu ngoogale.
Ne lui réponds pas !,Bu ko tontu !
Suis le sillon.,Toppal galat bi.
Tu as interverti les chaussures.,Danga jaawale tanki dàll yi.
"C'est à cause de son impolitesse que partout où il travaille, on finit par le renvoyer.","Yàquteem a tax fu mu liggéeye, ñu mujj ci dàq ko."
Ce sont les vagues qui ont renversé la pirogue.,Gannax yee këpp gaal gi.
Ceux-ci ne partent peut-être pas !,Ñii dañu demul xanaa !
"Je lui ai demandé pourquoi il n'est pas allé en classe ; comme il bafouillait, j'ai compris qu'il avait fait l'école buissonnière.","Dama ko laaj lu-tax jàngiwul, muy nakk-nakkal, ma xam ne dafa daw jàng."
J'ai eu tant d'enfants de toi que mon appareil génital est détruit.,Jural naa la ba sama jurukaay bi yàqu.
Dieu t'a rejeté.,Yàlla sàbbi na la.
"Elle s'est ceint les reins, la voilà qui s'en va trouver Astou.","Fiit na ndigg li, mu ngay àkki Astu."
"Si on lui fait une proposition de mariage, elle se mariera.","Bu gisee guró, séy."
Il parle de l'enfant qui souffre.,Xale bi tawat la wax.
Je crois qu'il vient !,Defe naa mi ŋgiy ñëw !
Je lui ai changé ses dollars.,Wécci naa ko dolaaram ya.
Donne-le au mendiant qui est à l'entrée de la maison !,Jox ko waay-yàlla ji ci buntu kër gi !
"Je vis décemment avec ce que je gagne, fût-ce peu.","Li may am ak as néew, ci laay tedd."
C'est une canine qui est tombée.,Ab sell a foq.
Tu as vu qui ?,Gis ŋga kan ?
"Quand il est venu à Dakar, c'est Omar qui l'a hébergé.","Bi mu ñówee Ndakaaru, Omar a ko dëkkal."
As-tu un os au bassin ou pas ?,Kàkkatar ! Am nga yaxub ndigg am caméléon !
Un oeuf ne lutte pas avec un caillou.,Nen du bëre ak doj.
Va me chercher des fibres pour tresser.,Demal wutali ma ràttu.
Le con de ta mère !, Sa caapa ndey !
Je lui souhaite un bon mari.,Jëkkër ju baax laa ko yéene.
Il a prétexté un rhume pour ne pas venir.,Soj la taafantoo ba baña ñów.
Je me demande ce que tu as à faire comme une souris de grange.,Xamuma looy mel ni janaxu dàmb.
Puisse Dieu multiplier sa générosité dans le pays.,Yal na Yàlla ful yiwam ci réew mi.
Mets-y du sucre.,Def ci suukar.
Ce sont les Maures qui battent le tabala.,Naar yi ñooy tëgg tabala.
Ce sont eux qui habitent ici.,Noo fi dëkk.
Plus d'un avion arrive chaque semaine.,Lu ëpp benn roppalaan dina ñëw ayubes bu nekk.
Je cuis les poissons à l'étuvée.,Damay muusal jén yi.
En un clin d'oeil.,Diggante xef ak xippi.
"Montre-lui les toilettes, il a une envie pressante de se soulager.",Won ko wanag wi ; dafa ñambale.
Je ne boirai pas ce que tu as laissé.,Duma naan sa kësit.
Diminue les braises et laisse la marmite mijoter !,"Wàññil xal yi, bàyyi cin li mu baar !"
La vérité est une aiguille perdue : un enfant aussi bien qu'un adulte peuvent la ramasser.,"Dëgg, puso bu réer la gune man na ko for, mag man na ko for."
Tu as eu de la peine à l'obtenir.,Ñaq nga bi nga ciy laata jot.
Elle roule les hanches comme si elle n'avait pas d'os.,"Dafay riij ndig li, mel ni amul yax."
Pourquoi jurer ?,Lu waral ngiñ gi ?
"Maintenant, nous sommes tranquilles, les criquets sont partis.","Léegi, nu ngi ci jàmm, njéeréer yi dem nañu."
"Garde-moi les feuillards, j'en ai besoin.","Dencal ma sànjaay yi, dama leen soxla."
C'était un des compagnons du Prophète.,Ci saaba yi la woon.
Ça coûte vingt-cinq francs.,Juróom lay jar.
Le cheval a une bronchite.,Fas wi dafa jukkandi.
C'est l'encens que tu as brûlé qui lui a fait déclarer qu'il aurait usé de son pouvoir occulte d'anthropophagie pour provoquer la mort de personnes.,Cuuraay li nga taal moo tax mu jafur.
Tu m'achèteras des tripes de mouton par la même occasion.,Nanga ma jéndaaleel mbàqu xar.
Je l'ai trouvé en train de dormir.,"Il, elle Dama ko fekk muy nelaw."
"Quand une mouche marche sur moi, ça me chatouille.","Bu wéñ di dox ci sama kow, dafa may ñoromtaan."
On accueille Omar.,Omar lañuy teeru.
J'en aller.,Tegu ci yoon wi.
Il est parti d'ici en pleine nuit.,Ci xaaju-guddi la fi jóge.
Mets-le toi au cul !,Def ko ci sa gat !
Je veille sur quoi ?,Ma seetal la lan ?
J'ai fait un tabac à Kaolack.,Kawlax maa ko ñaay.
Tu reconnais cet enfant-ci ?,Xammee ŋga xale bee ?
Ils s'emparent progressivement de notre pays.,Ñu ngiy ñaay sunu réew mi.
Satan se manifeste sous toutes sortes d'apparences.,Melokaan wu nekk Seytaane dina ko dikke.
Il est tombé brutalement par terre.,Dafa ne dàll ci suuf.
Tu les éloignes l'un de l'autre pour qu'ils ne se battent pas.,Danga leen di soreyanteel ndax ñu baña xeex.
Je parle de ceux-là !,Xar yenn yooyu laa wax !
Donne-lui le couscous cuit à la vapeur.,Jox ko suusal bi.
Tu devrais demander à ta mère ce qu'elle en pense.,Danga wara laaj sa yaay lu mu ci xalaat.
C'était un gars bouillant mais il n'est plus impétueux.,"Waa ju wexoon la, waaye amatul daŋar."
"Celui-là, c'est mon ennemi.",Kooku sama noon la.
C'est des seiches qu'il tire l'encre.,Ci yërëdë yi lay jéle daa ji.
Il veut mettre une peinture crème.,Pintiir bu xall la bëgga def.
Les gens sont nombreux au baptême.,Nit ñaa nga ne gadd ca ngénte la.
Conduis le cheval à l'écurie !,Yóbbul fas wi ca yéen ba !
C'est très acide.,Dafa forox toll.
Ça ne doit pas être impair.,Warula tóol.
La caravane n'a eu aucune difficulté.,"Caravane ba, amul benn tolof-tolof."
Est-ce que par hasard tu ne serais pas en train de t'engraisser ?,Xanaa yow dangay yaflu ?
On lui a jeté un sort pour le sédentariser.,Dañu ko déj.
Omar est un jeune citadin ; il ne sait pas manger de la bouillie à la main.,Omar goneg taax la ; mënula fas laax.
Je parle de cet homme-ci.,Kile nit laa wax.
Être à côté de toi me fait de la peine.,"Dend ak yow, tiis na ma."
"La sentence de Dieu, personne n'y peut rien.","Dogalu Yàlla, kenn mënu ci dara."
"Un caractère agréable, c'est ce qu'on apprécie chez l'homme.",Jikko ju rafet lañu taamu ci nit.
Il intente un procès à celui qui lui a vendu la voiture.,Dafay layoo ak ki ko jaay woto bi.
La chaleur du feu l'a envahi.,Safara sa gandeer na ko.
Tu as mis les habits en désordre.,Léñ nga yére yi.
Elle est embauchée chez un Européen.,Ci benn tubaab la bindu.
Le train est sur le point de démarrer.,Saxaar a ngi bëgga deqi.
"Les enfants, de même.","Xale yi, saalika noonu."
Il porte un boubou vert.,Mbubb mu nëtëx la sol.
Il s'est épanoui à cause de son travail.,Dafa lëkkaleku ndax liggéeyam bi.
"C'est Fatim, dit-il.","Faatim la, mu ni."
"S'il appliquait sa vivacité d'esprit à ses études, alors ce serait bien.","Su doon jëmale yeewwuteem gi ci njàngam, kon mu baax."
